lat,lon,chl,silicate_WOA_clim,sst,NO3,Si,O2,sss,picoeuk_abundance,picoeuk_abundance_prediction
1.3331134509628697,1.1713199917499446,1.4926254315613294,0.2418675460447272,-1.0384134281261073,1.1594743451284342,1.2727183673550044,1.0495615282361608,-0.8432221987462947,15.55561805819891,16.005966482302675
1.331027338250101,1.1725544373455405,1.4926254315613294,0.2418675460447272,-1.0384134281261073,1.1594743451284342,1.2727183673550044,1.0495615282361608,-0.8432221987462947,15.61085095170601,16.005966482302675
1.3301607991232587,1.173458538345135,1.4926254315613294,0.2418675460447272,-1.0384134281261073,1.1594743451284342,1.2727183673550044,1.0495615282361608,-0.8432221987462947,14.699261252749936,16.005966482302675
1.3291123937599179,1.1741192275371481,1.4926254315613294,0.2418675460447272,-1.0384134281261073,1.1594743451284342,1.2727183673550044,1.0495615282361608,-0.8432221987462947,14.699261252749936,16.005966482302675
1.3278714241461689,1.175075488209793,1.4926254315613294,0.2568728781123777,-1.0384134281261073,1.1594743451284342,1.2727183673550044,1.0495615282361608,-0.8432221987462947,14.699261252749936,16.00903668906352
1.327004885019326,1.1758578833055966,1.4926254315613294,0.2568728781123777,-1.0384134281261073,1.1594743451284342,1.2727183673550044,1.0495615282361608,-0.8432221987462947,14.699261252749936,16.00903668906352
1.325774613419488,1.1765011859399248,1.4926254315613294,0.2568728781123777,-1.0384134281261073,1.1594743451284342,1.2727183673550044,1.0495615282361608,-0.8432221987462947,14.699261252749936,16.00903668906352
1.3249080742926458,1.1775443794009948,1.4926254315613294,0.2568728781123777,-1.0384134281261073,1.1594743451284342,1.2727183673550044,1.0495615282361608,-0.8432221987462947,14.699261252749936,16.00903668906352
1.3238810649571289,1.1785701863043798,1.4926254315613294,0.2568728781123777,-1.0384134281261073,1.1594743451284342,1.2727183673550035,1.0495615282361608,-0.8432221987462947,14.699261252749936,16.009036689063528
1.3226614913712025,1.1793525814001835,1.4926254315613294,0.2568728781123777,-1.0384134281261073,1.1594743451284342,1.2727183673550044,1.0495615282361608,-0.8432221987462947,14.699261252749936,16.00903668906352
1.3217949522443602,1.180447934534304,1.4926254315613294,0.2568728781123777,-1.0384134281261073,1.1594743451284342,1.2727183673550044,1.0495615282361608,-0.8432221987462947,14.699261252749936,16.00903668906352
1.3205753786584336,1.1814215817646385,1.4926254315613294,0.2568728781123777,-1.0384134281261073,1.1594743451284342,1.2727183673550044,1.0495615282361608,-0.8432221987462947,14.699261252749936,16.00903668906352
1.3199976859072051,1.1810216909378966,1.4926254315613294,0.2568728781123777,-1.0384134281261073,1.1811173767948533,1.3241114784751695,1.0400719804400347,-0.8432221987462947,14.693341773072724,15.869288135195236
1.3200083839211172,1.1805000942073591,1.4926254315613294,0.2568728781123777,-1.0384134281261073,1.1811173767948533,1.3241114784751695,1.0400719804400347,-0.8432221987462947,14.693341773072724,15.869288135195236
1.3200190819350284,1.1805174807650443,1.4926254315613294,0.2568728781123777,-1.0384134281261073,1.1811173767948533,1.3241114784751695,1.0400719804400347,-0.8432221987462947,14.693341773072724,15.869288135195236
1.3200190819350284,1.1805000942073591,1.4926254315613294,0.2568728781123777,-1.0384134281261073,1.1811173767948533,1.3241114784751695,1.0400719804400347,-0.8432221987462947,14.693341773072724,15.869288135195236
1.3199976859072051,1.1805000942073591,1.4926254315613294,0.2568728781123777,-1.0384134281261073,1.1811173767948533,1.3241114784751695,1.0400719804400347,-0.8432221987462947,14.693341773072724,15.869288135195236
1.3199976859072051,1.1805000942073591,1.4926254315613294,0.2568728781123777,-1.0384134281261073,1.1811173767948533,1.3241114784751695,1.0400719804400347,-0.8432221987462947,14.693341773072724,15.869288135195236
1.3200083839211172,1.1805174807650443,1.4926254315613294,0.2568728781123777,-1.0384134281261073,1.1811173767948533,1.3241114784751695,1.0400719804400347,-0.8432221987462947,14.693341773072724,15.869288135195236
1.3200083839211172,1.1805000942073591,1.4926254315613294,0.2568728781123777,-1.0384134281261073,1.1811173767948533,1.3241114784751695,1.0400719804400347,-0.8432221987462947,14.693341773072724,15.869288135195236
1.3199976859072051,1.1805000942073591,1.4926254315613294,0.2568728781123777,-1.0384134281261073,1.1811173767948533,1.3241114784751695,1.0400719804400347,-0.8432221987462947,14.693341773072724,15.869288135195236
1.3200083839211172,1.1805174807650443,1.4926254315613294,0.2568728781123777,-1.0384134281261073,1.1811173767948533,1.3241114784751695,1.0400719804400347,-0.8432221987462947,14.693341773072724,15.869288135195236
1.3200190819350284,1.1805174807650443,1.4926254315613294,0.2568728781123777,-1.0384134281261073,1.1811173767948533,1.3241114784751695,1.0400719804400347,-0.8432221987462947,14.693341773072724,15.869288135195236
1.3200190819350284,1.1805174807650443,1.4926254315613294,0.2568728781123777,-1.0384134281261073,1.1811173767948533,1.3241114784751695,1.0400719804400347,-0.8432221987462947,14.693341773072724,15.869288135195236
1.3200083839211172,1.1805174807650443,1.4926254315613294,0.2568728781123777,-1.0384134281261073,1.1811173767948533,1.3241114784751695,1.0400719804400347,-0.8432221987462947,14.693341773072724,15.869288135195236
1.3200083839211172,1.1805174807650443,1.4926254315613294,0.2568728781123777,-1.0384134281261073,1.1811173767948533,1.3241114784751695,1.0400719804400347,-0.8432221987462947,14.693341773072724,15.869288135195236
1.3200083839211172,1.1805174807650443,1.4926254315613294,0.2568728781123777,-1.0384134281261073,1.1811173767948533,1.3241114784751695,1.0400719804400347,-0.8432221987462947,14.693341773072724,15.869288135195236
1.3199976859072051,1.1805174807650443,1.4926254315613294,0.2568728781123777,-1.0384134281261073,1.1811173767948533,1.3241114784751695,1.0400719804400347,-0.8432221987462947,14.693341773072724,15.869288135195236
1.3199976859072051,1.1805174807650443,1.4926254315613294,0.2568728781123777,-1.0384134281261073,1.1811173767948533,1.3241114784751695,1.0400719804400347,-0.8432221987462947,14.693341773072724,15.869288135195236
1.319986987893294,1.1805174807650443,1.4926254315613294,0.2568728781123777,-1.0384134281261073,1.1811173767948533,1.3241114784751695,1.0400719804400347,-0.8432221987462947,14.693341773072724,15.869288135195236
1.319986987893294,1.1805174807650443,1.4926254315613294,0.2568728781123777,-1.0384134281261073,1.1811173767948533,1.3241114784751695,1.0400719804400347,-0.8432221987462947,14.693341773072724,15.869288135195236
1.319986987893294,1.1805174807650443,1.4926254315613294,0.2568728781123777,-1.0384134281261073,1.1811173767948533,1.3241114784751695,1.0400719804400347,-0.8432221987462947,14.693341773072724,15.869288135195236
