lat,lon,chl,sst,NO3,Si,O2,density_WOA_clim,PO4,adt,Fe,sss,synecho_abundance,synecho_abundance_prediction
1.3331134509628697,1.1713199917499446,1.4926254315613294,-1.0384134281261073,1.1594743451284342,1.2727183673550044,1.0495615282361608,1.1224561349802806,1.091902685649258,-1.3776200879882128,-0.16819132977678586,-0.8432221987462947,3.381762440065688,21.94849564646448
1.331027338250101,1.1725544373455405,1.4926254315613294,-1.0384134281261073,1.1594743451284342,1.2727183673550044,1.0495615282361608,1.1224561349802806,1.091902685649258,-1.3776200879882128,-0.16819132977678586,-0.8432221987462947,3.4015101469921643,21.94849564646448
1.3301607991232587,1.173458538345135,1.4926254315613294,-1.0384134281261073,1.1594743451284342,1.2727183673550044,1.0495615282361608,1.1224561349802806,1.091902685649258,-1.3776200879882128,-0.16819132977678586,-0.8432221987462947,3.642408639846579,21.94849564646448
1.3291123937599179,1.1741192275371481,1.4926254315613294,-1.0384134281261073,1.1594743451284342,1.2727183673550044,1.0495615282361608,1.1224561349802806,1.091902685649258,-1.3776200879882128,-0.16819132977678586,-0.8432221987462947,3.642408639846579,21.94849564646448
1.3278714241461689,1.175075488209793,1.4926254315613294,-1.0384134281261073,1.1594743451284342,1.2727183673550044,1.0495615282361608,1.1383721924637349,1.091902685649258,-1.3776200879882128,-0.16819132977678586,-0.8432221987462947,3.642408639846579,21.822823028479135
1.327004885019326,1.1758578833055966,1.4926254315613294,-1.0384134281261073,1.1594743451284342,1.2727183673550044,1.0495615282361608,1.1383721924637349,1.091902685649258,-1.3776200879882128,-0.16819132977678586,-0.8432221987462947,3.642408639846579,21.822823028479135
1.325774613419488,1.1765011859399248,1.4926254315613294,-1.0384134281261073,1.1594743451284342,1.2727183673550044,1.0495615282361608,1.1383721924637349,1.091902685649258,-1.3776200879882128,-0.16819132977678586,-0.8432221987462947,3.642408639846579,21.822823028479135
1.3249080742926458,1.1775443794009948,1.4926254315613294,-1.0384134281261073,1.1594743451284342,1.2727183673550044,1.0495615282361608,1.1383721924637349,1.091902685649258,-1.3776200879882128,-0.16819132977678586,-0.8432221987462947,3.642408639846579,21.822823028479135
1.3238810649571289,1.1785701863043798,1.4926254315613294,-1.0384134281261073,1.1594743451284342,1.2727183673550035,1.0495615282361608,1.1383721924637349,1.091902685649258,-1.3776200879882128,-0.16819132977678586,-0.8432221987462947,3.642408639846579,21.82282302847912
1.3226614913712025,1.1793525814001835,1.4926254315613294,-1.0384134281261073,1.1594743451284342,1.2727183673550044,1.0495615282361608,1.1383721924637349,1.091902685649258,-1.3776200879882128,-0.16819132977678586,-0.8432221987462947,3.642408639846579,21.822823028479135
1.3217949522443602,1.180447934534304,1.4926254315613294,-1.0384134281261073,1.1594743451284342,1.2727183673550044,1.0495615282361608,1.1383721924637349,1.091902685649258,-1.3776200879882128,-0.16819132977678586,-0.8432221987462947,3.642408639846579,21.822823028479135
1.3205753786584336,1.1814215817646385,1.4926254315613294,-1.0384134281261073,1.1594743451284342,1.2727183673550044,1.0495615282361608,1.1383721924637349,1.091902685649258,-1.3776200879882128,-0.16819132977678586,-0.8432221987462947,3.642408639846579,21.822823028479135
1.3199976859072051,1.1810216909378966,1.4926254315613294,-1.0384134281261073,1.1811173767948533,1.3241114784751695,1.0400719804400347,1.1383721924637349,1.111644271920853,-1.3776200879882128,-0.16827181983986517,-0.8432221987462947,3.646225264759261,22.09500526894537
